case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
baseline_mpi_np1_t1_s40_i20,baseline,mpi,1,1,40,20,0.92,1396.8127,1.038309e+07,9.313226e-10,PASS
