case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_omp_np1_t12_s40_i20_20260503_234110,kc,omp,1,12,40,20,0.70,1841.5491,1.038309e+07,1.164153e-10,PASS
