case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_mpi_np27_t1_s20_i20_bindcore_20260504_054400,kc,mpi,27,1,20,20,0.16,27639.686,3.504293e+07,1.396984e-09,PASS
