case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
baseline_mpi_np27_t1_s20_i20_bindcore_20260504_054400,baseline,mpi,27,1,20,20,0.19,22369.529,3.504293e+07,9.313226e-10,PASS
