case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_hybrid_np27_t3_s80_i20_20260504_001658,kc,hybrid,27,3,80,20,76.65,3606.9872,2.242747e+09,2.086163e-07,PASS
