case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
baseline_mpi_np64_t1_s80_i20_bindcore_20260504_064034,baseline,mpi,64,1,80,20,13,50410.153,5.316142e+09,2.980232e-07,PASS
