case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_mpi_np27_t1_s80_i20_bindcore_20260504_062439,kc,mpi,27,1,80,20,6.11,45228.498,2.242747e+09,2.086163e-07,PASS
