case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_hybrid_np8_t12_s160_i20_bindcore_20260507_005639,kc,hybrid,8,12,160,20,7.52,87206.827,5.316142e+09,3.576279e-07,PASS
