case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_hybrid_np64_t1_s20_i20_20260503_010703,kc,hybrid,64,1,20,20,25.50,401.61625,8.306471e+07,2.793968e-09,PASS
