case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_mpi_np64_t1_s80_i20_20260503_003234,kc,mpi,64,1,80,20,187.88,3488.1475,5.316142e+09,3.576279e-07,PASS
