case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
baseline_omp_np1_t64_s40_i20_bindcore_20260504_065922,baseline,omp,1,64,40,20,3.7,345.88456,1.038309e+07,1.164153e-10,PASS
