case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
baseline_omp_np1_t36_s40_i20_bindcore_20260504_065824,baseline,omp,1,36,40,20,2.4,527.70207,1.038309e+07,1.164153e-10,PASS
