case_id,version,section,mpi_ranks,omp_threads,size,iters,elapsed_s,fom,energy,max_abs_diff,status
kc_hybrid_np27_t3_s40_i20_bindcore_20260504_170854,kc,hybrid,27,3,40,20,0.43,79824.829,2.803434e+08,3.725290e-09,PASS
